,City,Elbil,interval,week,year
12901,Væggerløse,0.0,2020-09-07T00 2020-09-13T00,37.0,2020.0
12902,Værløse,30.0,2020-09-07T00 2020-09-13T00,37.0,2020.0
12903,Ålsgårde,0.0,2020-09-07T00 2020-09-13T00,37.0,2020.0
12904,Ærøskøbing,0.0,2020-09-07T00 2020-09-13T00,37.0,2020.0
12905,Ølgod,0.0,2020-09-07T00 2020-09-13T00,37.0,2020.0
12906,Ølstykke,32.0,2020-09-07T00 2020-09-13T00,37.0,2020.0
12907,Ørbæk,0.0,2020-09-07T00 2020-09-13T00,37.0,2020.0
12908,Ørsted,0.0,2020-09-07T00 2020-09-13T00,37.0,2020.0
12909,Aabenraa,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12910,Aabybro,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12911,Aalborg,8.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12912,Aarhus,8.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12913,Aars,8.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12914,Albertslund,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12915,Almind,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12916,Assens,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12917,Augustenborg,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12918,Bagsværd,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12919,Ballerup,8.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12920,Billund,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12921,Birkerød,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12922,Bjerringbro,17.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12923,Bogense,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12924,Brabrand,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12925,Bramming,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12926,Brande,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12927,Bronderslev,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12928,Brovst,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12929,Brøndby,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12930,Børkop,20.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12931,Charlottenlund,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12932,Copenhagen,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12933,Dianalund,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12934,Dragør,16.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12935,Dronningmølle,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12936,Ebeltoft,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12937,Egtved,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12938,Egå,17.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12939,Esbjerg,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12940,Espergærde,17.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12941,Fanø,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12942,Farsø,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12943,Farum,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12944,Faxe Ladeplads,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12945,Fredensborg,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12946,Fredericia,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12947,Frederiksberg,7.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12948,Frederikshavn,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12949,Frederikssund,19.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12950,Frederiksværk,20.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12951,Galten,19.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12952,Gentofte,17.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12953,Gesten,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12954,Gilleleje,24.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12955,Gistrup,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12956,Give,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12957,Glesborg,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12958,Glostrup,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12959,Graested,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12960,Grenaa,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12961,Greve Strand,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12962,Grindsted,7.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12963,Gråsten,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12964,Gørlev,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12965,Haderslev,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12966,Hadsten,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12967,Hals,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12968,Hammel,18.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12969,Haslev,8.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12970,Hasselager,18.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12971,Hedehusene,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12972,Hellerup,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12973,Helsinge,17.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12974,Helsingør,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12975,Herlev,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12976,Herning,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12977,Hillerød,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12978,Hinnerup,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12979,Hirtshals,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12980,Hjørring,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12981,Hobro,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12982,Holbæk,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12983,Holstebro,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12984,Holte,21.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12985,Hornslet,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12986,Humlebæk,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12987,Hvalsø,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12988,Hvidovre,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12989,Højbjerg,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12990,Højby,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12991,Hørsholm,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12992,Ikast,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12993,Ishøj,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12994,Jelling,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12995,Juelsminde,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12996,Jyllinge,31.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12997,Jægerspris,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12998,Kalundborg,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
12999,Karise,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13000,Karlslunde,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13001,Karup,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13002,Kastrup,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13003,Kirke Hyllinge,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13004,Kjellerup,100.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13005,Klampenborg,16.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13006,Kokkedal,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13007,Kolding,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13008,Kolind,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13009,Korsør,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13010,Køge,17.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13011,Lejre,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13012,Lemvig,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13013,Lille Skensved,19.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13014,Lillerød,17.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13015,Lyngby,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13016,Lystrup,7.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13017,Løkken,17.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13018,Løsning,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13019,Mariager,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13020,Maribo,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13021,Middelfart,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13022,Mørkøv,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13023,Nakskov,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13024,Nibe,19.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13025,Nivå,19.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13026,Norager,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13027,Nordborg,21.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13028,Norre Alslev,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13029,Norresundby,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13030,Nyborg,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13031,Nykøbing Falster,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13032,Næstved,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13033,Nørre Aaby,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13034,Nørre Asmindrup,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13035,Odder,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13036,Odense,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13037,Otterup,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13038,Præstø,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13039,Randers,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13040,Ribe,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13041,Ringkobing,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13042,Ringsted,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13043,Risskov,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13044,Roskilde,16.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13045,Rungsted Kyst,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13046,Ry,30.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13047,Rødby,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13048,Rødovre,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13049,Rønde,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13050,Rønne,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13051,Rørvig,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13052,Samsø Municipality,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13053,Silkeborg,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13054,Sindal,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13055,Skagen,14.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13056,Skanderborg,18.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13057,Skibby,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13058,Skive,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13059,Skjern,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13060,Skovlunde,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13061,Skødstrup,16.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13062,Skørping,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13063,Slagelse,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13064,Smorum,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13065,Snekkersten,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13066,Solrød Strand,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13067,Sorø,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13068,Stavtrup,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13069,Stege,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13070,Struer,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13071,Støvring,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13072,Suldrup,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13073,Sunds,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13074,Svendborg,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13075,Svenstrup,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13076,Sæby,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13077,Søborg,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13078,Sønderborg,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13079,Taastrup,13.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13080,Tarm,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13081,Thisted,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13082,Tilst,9.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13083,Tjele,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13084,Tranbjerg J,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13085,Tune,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13086,Tønder,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13087,Vallensbæk,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13088,Vamdrup,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13089,Varde,7.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13090,Vedbæk,17.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13091,Vejle,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13092,Veksø,10.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13093,Vester Skerninge,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13094,Viborg,12.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13095,Videbaek,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13096,Vildbjerg,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13097,Virum,21.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13098,Vissenbjerg,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13099,Vodskov,15.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13100,Vojens,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13101,Vordingborg,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13102,Vrå,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13103,Væggerløse,0.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13104,Værløse,18.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13105,Ølstykke,11.0,2020-09-14T00 2020-09-20T00,38.0,2020.0
13106,Aabenraa,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13107,Aabybro,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13108,Aakirkeby,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13109,Aarup,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13110,Allingåbro,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13111,Ansager,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13112,Asnæs,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13113,Assens,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13114,Bagsværd,16.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13115,Beder,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13116,Billund,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13117,Birkerød,15.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13118,Bjerringbro,15.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13119,Bjert,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13120,Bjæverskov,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13121,Borup,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13122,Brande,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13123,Bredsten,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13124,Brenderup,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13125,Broager,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13126,Broby,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13127,Bronderslev,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13128,Brovst,20.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13129,Brøndby,18.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13130,Børkop,24.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13131,Copenhagen,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13132,Dragør,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13133,Dronninglund,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13134,Ebeltoft,15.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13135,Egtved,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13136,Egå,21.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13137,Erslev,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13138,Esbjerg,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13139,Espergærde,23.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13140,Faaborg,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13141,Farsø,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13142,Farum,15.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13143,Faxe Ladeplads,20.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13144,Fredensborg,22.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13145,Fredericia,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13146,Frederikshavn,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13147,Frederikssund,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13148,Frederiksværk,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13149,Galten,25.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13150,Gentofte,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13151,Gilleleje,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13152,Gistrup,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13153,Glamsbjerg,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13154,Glumsø,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13155,Grenaa,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13156,Greve Strand,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13157,Grindsted,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13158,Gråsten,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13159,Haderslev,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13160,Hadsten,19.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13161,Hadsund,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13162,Hals,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13163,Hammel,19.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13164,Harlev,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13165,Haslev,15.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13166,Hasselager,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13167,Hedehusene,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13168,Hedensted,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13169,Helsinge,15.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13170,Helsingør,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13171,Hillerød,16.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13172,Hinnerup,18.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13173,Hjallerup,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13174,Hjørring,16.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13175,Hobro,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13176,Holmegaard,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13177,Holstebro,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13178,Holsted,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13179,Holte,22.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13180,Hong,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13181,Hornslet,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13182,Humlebæk,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13183,Hvalsø,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13184,Hvidovre,15.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13185,Højbjerg,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13186,Hørsholm,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13187,Ishøj,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13188,Jelling,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13189,Jerslev Sj,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13190,Juelsminde,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13191,Jyderup,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13192,Jyllinge,23.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13193,Jægerspris,22.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13194,Kalundborg,16.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13195,Karlslunde,31.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13196,Karup,20.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13197,Kastrup,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13198,Kerteminde,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13199,Kirke Hyllinge,24.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13200,Kirke Såby,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13201,Kjellerup,100.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13202,Klampenborg,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13203,Kolding,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13204,Køge,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13205,Langaa,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13206,Lejre,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13207,Lem,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13208,Lemvig,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13209,Lille Skensved,22.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13210,Lillerød,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13211,Lyngby,12.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13212,Lynge,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13213,Lystrup,20.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13214,Løgumkloster,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13215,Løkken,18.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13216,Løsning,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13217,Marslet,18.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13218,Middelfart,20.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13219,Munkebo,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13220,Mørkøv,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13221,Nakskov,18.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13222,Nexø,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13223,Nibe,27.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13224,Nivå,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13225,Nordborg,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13226,Norre Alslev,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13227,Nyborg,20.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13228,Nykobing Mors,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13229,Nykøbing Falster,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13230,Næstved,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13231,Nørre Asmindrup,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13232,Odder,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13233,Otterup,23.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13234,Præstø,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13235,Randers,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13236,Ribe,15.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13237,Ringe,13.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13238,Ringsted,17.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13239,Risskov,19.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13240,Roskilde,15.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13241,Roslev,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13242,Rudkøbing,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13243,Rungsted Kyst,16.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13244,Ry,34.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13245,Rødding,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13246,Rødekro,14.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13247,Rødovre,18.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13248,Rømø,0.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
13249,Rønne,20.0,2020-09-21T00 2020-09-27T00,39.0,2020.0
